"BEGIN_YEARMONTH","BEGIN_DAY","BEGIN_TIME","END_YEARMONTH","END_DAY","END_TIME","STATE","STATE_FIPS","YEAR","MONTH_NAME","EVENT_TYPE","CZ_TYPE","CZ_FIPS","CZ_NAME","WFO","BEGIN_DATE_TIME","CZ_TIMEZONE","END_DATE_TIME","INJURIES_DIRECT","INJURIES_INDIRECT","DEATHS_DIRECT","DEATHS_INDIRECT","DAMAGE_PROPERTY","DAMAGE_CROPS","SOURCE","MAGNITUDE","MAGNITUDE_TYPE","FLOOD_CAUSE","TOR_F_SCALE","TOR_LENGTH","TOR_WIDTH","BEGIN_RANGE","BEGIN_LOCATION","END_RANGE","END_LOCATION","BEGIN_LAT","BEGIN_LON","END_LAT","END_LON","DURATION","INJURE_DEATH"
201706,22,1745,201706,22,2100,"PENNSYLVANIA",42,2017,"June","Flash Flood","C",63,"INDIANA","PBZ","22-JUN-17 17:45:00","EST-5","22-JUN-17 21:00:00",0,0,0,1,"0.00K","0.00K","Emergency Manager",NA,"","Heavy Rain","",NA,NA,2,"SHELOCTA",2,"SHELOCTA",40.64,-79.31,40.6452,-79.3192,195,1
201707,22,1400,201707,22,1800,"TEXAS",48,2017,"July","Heat","Z",205,"BEXAR","EWX","22-JUL-17 14:00:00","CST-6","22-JUL-17 18:00:00",0,29,0,10,"0.00K","0.00K","Broadcast Media",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,240,39
201707,22,1100,201707,22,1600,"KENTUCKY",21,2017,"July","Heat","Z",103,"BOYD","RLX","22-JUL-17 11:00:00","EST-5","22-JUL-17 16:00:00",0,1,0,1,"0.00K","0.00K","County Official",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,300,2
201707,22,2300,201707,23,200,"KENTUCKY",21,2017,"July","Flash Flood","C",23,"BRACKEN","ILN","22-JUL-17 23:00:00","EST-5","23-JUL-17 02:00:00",0,0,1,0,"250.00K","0.00K","Emergency Manager",NA,"","Heavy Rain","",NA,NA,1,"AUGUSTA",2,"AUGUSTA",38.7761,-83.9932,38.7463,-83.9994,180,1
201707,22,533,201707,22,535,"OHIO",39,2017,"July","Thunderstorm Wind","C",41,"DELAWARE","ILN","22-JUL-17 05:33:00","EST-5","22-JUL-17 05:35:00",3,0,0,0,"5.00K","0.00K","Amateur Radio",50,"EG","","",NA,NA,1,"TROYTON",1,"TROYTON",40.4,-83.06,40.4,-83.06,2,3
201708,22,350,201708,22,650,"KANSAS",20,2017,"August","Flash Flood","C",121,"MIAMI","EAX","22-AUG-17 03:50:00","CST-6","22-AUG-17 06:50:00",0,0,1,0,"0.00K","0.00K","Broadcast Media",NA,"","Heavy Rain","",NA,NA,2,"NEW LANCASTER",3,"NEW LANCASTER",38.4798,-94.6968,38.4845,-94.673,180,1
201710,22,1110,201710,22,1113,"MISSISSIPPI",28,2017,"October","Tornado","C",59,"JACKSON","LIX","22-OCT-17 11:10:00","CST-6","22-OCT-17 11:13:00",1,0,0,0,"0.00K","0.00K","Emergency Manager",NA,"","","EF1",1.39,100,3,"PASCAGOULA",2,"JACKSON CO ARPT",30.3302,-88.5066,30.3467,-88.493,3,1
201712,22,2100,201712,23,1700,"MASSACHUSETTS",25,2017,"December","Winter Weather","Z",15,"SUFFOLK","BOX","22-DEC-17 21:00:00","EST-5","23-DEC-17 17:00:00",1,0,0,0,"5.00K","0.00K","Amateur Radio",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,1200,1
201704,23,1625,201704,23,1635,"GEORGIA",13,2017,"April","Thunderstorm Wind","C",153,"HOUSTON","FFC","23-APR-17 16:25:00","EST-5","23-APR-17 16:35:00",1,0,0,0,"45.00K","","Law Enforcement",50,"EG","","",NA,NA,1,"HENDERSON",0,"HOUSTON LAKE",32.3418,-83.7896,32.4974,-83.6726,10,1
201705,23,1200,201705,23,2000,"OREGON",41,2017,"May","Heat","Z",6,"GREATER  PORTLAND METRO AREA","PQR","23-MAY-17 12:00:00","PST-8","23-MAY-17 20:00:00",0,0,0,1,"0.00K","0.00K","Broadcast Media",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,480,1
201705,23,1246,201705,23,1254,"GEORGIA",13,2017,"May","Tornado","C",81,"CRISP","FFC","23-MAY-17 12:46:00","EST-5","23-MAY-17 12:54:00",2,0,0,0,"100.00K","","NWS Storm Survey",NA,"","","EF1",5.22,150,3,"ARABI",3,"HATLEY",31.8667,-83.7481,31.8788,-83.6603,8,2
201705,23,1538,201705,23,1617,"NORTH CAROLINA",37,2017,"May","Tornado","C",163,"SAMPSON","RAH","23-MAY-17 15:38:00","EST-5","23-MAY-17 16:17:00",1,0,0,0,"1.50M","0.00K","NWS Storm Survey",NA,"","","EF1",13.74,100,1,"AUTRYVILLE",2,"MT PLEASANT",35,-78.64,35.0469,-78.404,39,1
201706,23,1600,201706,23,1645,"TEXAS",48,2017,"June","Heat","Z",118,"TARRANT","FWD","23-JUN-17 16:00:00","CST-6","23-JUN-17 16:45:00",0,0,1,0,"0.00K","0.00K","Newspaper",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,45,1
201707,23,151,201707,23,205,"MISSOURI",29,2017,"July","Thunderstorm Wind","C",183,"ST. CHARLES","LSX","23-JUL-17 01:51:00","CST-6","23-JUL-17 02:05:00",3,0,0,0,"0.00K","0.00K","911 Call Center",62,"MG","","",NA,NA,0,"O FALLON",1,"MACHENS",38.8,-90.7,38.9082,-90.3104,14,3
201708,23,1740,201708,23,1800,"ARIZONA",4,2017,"August","Flash Flood","C",19,"PIMA","TWC","23-AUG-17 17:40:00","MST-7","23-AUG-17 18:00:00",1,0,0,0,"0.00K","0.00K","Broadcast Media",NA,"","Heavy Rain","",NA,NA,3,"OLD TUSCON",3,"OLD TUSCON",32.1823,-111.1526,32.183,-111.1534,20,1
201710,23,1554,201710,23,1602,"NORTH CAROLINA",37,2017,"October","Tornado","C",3,"ALEXANDER","GSP","23-OCT-17 15:54:00","EST-5","23-OCT-17 16:02:00",0,0,0,1,"0.00K","0.00K","NWS Storm Survey",NA,"","","EF1",8.17,200,1,"ALL HEALING SPGS",6,"VASHTI",35.922,-81.287,36.021,-81.207,8,1
201710,23,1412,201710,23,1418,"SOUTH CAROLINA",45,2017,"October","Tornado","C",83,"SPARTANBURG","GSP","23-OCT-17 14:12:00","EST-5","23-OCT-17 14:18:00",1,0,0,0,"1.00M","0.00K","NWS Storm Survey",NA,"","","EF2",3.02,350,1,"UNA",2,"WHITNEY",34.972,-81.989,35,-81.948,6,1
201710,23,1611,201710,23,1620,"NORTH CAROLINA",37,2017,"October","Tornado","C",193,"WILKES","RNK","23-OCT-17 16:11:00","EST-5","23-OCT-17 16:20:00",1,0,0,0,"1.00M","","NWS Storm Survey",NA,"","","EF1",8.6,275,1,"WILKESBORO",1,"RADICAL",36.1499,-81.1449,36.274,-81.134,9,1
201710,23,1852,201710,23,1853,"SOUTH CAROLINA",45,2017,"October","Thunderstorm Wind","C",35,"DORCHESTER","CHS","23-OCT-17 18:52:00","EST-5","23-OCT-17 18:53:00",0,4,0,0,"","","911 Call Center",50,"EG","","",NA,NA,6,"GIVHANS",6,"GIVHANS",32.94,-80.33,32.94,-80.33,1,4
201712,23,500,201712,23,1700,"MASSACHUSETTS",25,2017,"December","Winter Weather","Z",13,"WESTERN NORFOLK","BOX","23-DEC-17 05:00:00","EST-5","23-DEC-17 17:00:00",1,0,0,0,"10.00K","0.00K","Amateur Radio",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,720,1
201712,23,500,201712,23,1200,"MASSACHUSETTS",25,2017,"December","Winter Weather","Z",20,"SOUTHERN BRISTOL","BOX","23-DEC-17 05:00:00","EST-5","23-DEC-17 12:00:00",1,0,0,0,"0.00K","0.00K","Amateur Radio",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,420,1
201703,24,2220,201703,24,2221,"ARKANSAS",5,2017,"March","Tornado","C",119,"PULASKI","LZK","24-MAR-17 22:20:00","CST-6","24-MAR-17 22:21:00",6,0,0,0,"350.00K","0.00K","NWS Storm Survey",NA,"","","EF2",0.13,75,3,"OLMSTEAD",3,"OLMSTEAD",34.9262,-92.2479,34.9279,-92.247,1,6
201705,24,1514,201705,24,1518,"NORTH CAROLINA",37,2017,"May","Tornado","C",59,"DAVIE","GSP","24-MAY-17 15:14:00","EST-5","24-MAY-17 15:18:00",1,0,0,0,"100.00K","0.00K","NWS Storm Survey",NA,"","","EF0",1.84,100,4,"CANA",5,"FARMINGTON",36.023,-80.618,36.049,-80.611,4,1
201705,24,2033,201705,24,2145,"INDIANA",18,2017,"May","Flash Flood","C",1,"ADAMS","IWX","24-MAY-17 20:33:00","EST-5","24-MAY-17 21:45:00",0,2,0,0,"0.00K","0.00K","Broadcast Media",NA,"","Heavy Rain","",NA,NA,7,"DECATUR HI WAY ARPT",5,"WILLIAMS",40.9227,-84.804,40.9179,-85.0738,72,2
201706,24,1000,201706,24,1500,"CALIFORNIA",6,2017,"June","Excessive Heat","Z",61,"COACHELLA VALLEY","SGX","24-JUN-17 10:00:00","PST-8","24-JUN-17 15:00:00",0,0,1,0,"","","Broadcast Media",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,300,1
201707,24,1200,201707,24,2000,"MISSOURI",29,2017,"July","Heat","Z",52,"LINCOLN","LSX","24-JUL-17 12:00:00","CST-6","24-JUL-17 20:00:00",1,0,1,0,"0.00K","0.00K","Emergency Manager",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,480,2
201707,24,23,201707,24,27,"MARYLAND",24,2017,"July","Tornado","C",35,"QUEEN ANNE'S","PHI","24-JUL-17 00:23:00","EST-5","24-JUL-17 00:27:00",1,0,0,0,"","","NWS Storm Survey",NA,"","","EF2",2.37,150,2,"STEVENSVILLE BAY ARP",1,"STEVENSVILLE",38.9637,-76.3485,38.9778,-76.3104,4,1
201707,24,2000,201707,24,2230,"CALIFORNIA",6,2017,"July","Flash Flood","C",71,"SAN BERNARDINO","VEF","24-JUL-17 20:00:00","PST-8","24-JUL-17 22:30:00",0,1,0,0,"8.00M","0.00K","County Official",NA,"","Heavy Rain","",NA,NA,2,"AMBOY",2,"AMBOY",34.5439,-115.7616,34.5722,-115.7623,150,1
201702,25,1923,201702,25,1927,"MASSACHUSETTS",25,2017,"February","Tornado","C",11,"FRANKLIN","BOX","25-FEB-17 19:23:00","EST-5","25-FEB-17 19:27:00",1,0,0,0,"400.00K","0.00K","NWS Storm Survey",NA,"","","EF1",4.64,200,3,"SOUTH ASHFIELD",1,"CONWAY",42.485,-72.7528,42.5124,-72.6696,4,1
201705,25,1200,201705,25,1800,"NEVADA",32,2017,"May","Heat","Z",20,"LAS VEGAS VALLEY","VEF","25-MAY-17 12:00:00","PST-8","25-MAY-17 18:00:00",0,0,1,0,"0.00K","0.00K","County Official",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,360,1
201706,25,1439,201706,25,1449,"COLORADO",8,2017,"June","Thunderstorm Wind","C",9,"BACA","PUB","25-JUN-17 14:39:00","MST-7","25-JUN-17 14:49:00",2,0,0,0,"2.00M","0.00K","Emergency Manager",70,"EG","","",NA,NA,1,"WALSH",1,"WALSH",37.39,-102.3,37.39,-102.3,10,2
201707,25,1000,201707,25,1600,"FLORIDA",12,2017,"July","Heat","Z",59,"ST. LUCIE","MLB","25-JUL-17 10:00:00","EST-5","25-JUL-17 16:00:00",3,0,0,0,"0.00K","0.00K","Newspaper",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,360,3
201707,25,1000,201707,25,1600,"FLORIDA",12,2017,"July","Heat","Z",64,"MARTIN","MLB","25-JUL-17 10:00:00","EST-5","25-JUL-17 16:00:00",3,0,0,0,"0.00K","0.00K","Newspaper",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,360,3
201707,25,1100,201707,25,1700,"FLORIDA",12,2017,"July","Heat","Z",173,"COASTAL MIAMI-DADE COUNTY","MFL","25-JUL-17 11:00:00","EST-5","25-JUL-17 17:00:00",15,0,0,0,"0.00K","0.00K","Lifeguard",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,360,15
201708,25,1200,201708,30,0,"TEXAS",48,2017,"August","Tropical Storm","Z",238,"GALVESTON","HGX","25-AUG-17 12:00:00","CST-6","30-AUG-17 00:00:00",0,0,3,3,"10.00B","","Emergency Manager",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,6480,6
201708,25,1700,201708,26,1200,"TEXAS",48,2017,"August","Hurricane","Z",245,"ARANSAS","CRP","25-AUG-17 17:00:00","CST-6","26-AUG-17 12:00:00",14,50,0,2,"1.75B","","Official NWS Observations",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,1140,66
201708,25,1200,201708,30,0,"TEXAS",48,2017,"August","Tropical Storm","Z",199,"MONTGOMERY","HGX","25-AUG-17 12:00:00","CST-6","30-AUG-17 00:00:00",0,0,3,1,"7.00B","","Emergency Manager",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,6480,4
201708,25,1800,201708,26,1200,"TEXAS",48,2017,"August","Hurricane","Z",247,"CALHOUN","CRP","25-AUG-17 18:00:00","CST-6","26-AUG-17 12:00:00",0,0,0,1,"250.00M","20.00M","NWS Storm Survey",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,1080,1
201708,25,1200,201708,30,0,"TEXAS",48,2017,"August","Tropical Storm","Z",178,"SAN JACINTO","HGX","25-AUG-17 12:00:00","CST-6","30-AUG-17 00:00:00",0,0,3,0,"350.00M","","Local Official",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,6480,3
201708,25,1200,201708,30,0,"TEXAS",48,2017,"August","Tropical Storm","Z",177,"WALKER","HGX","25-AUG-17 12:00:00","CST-6","30-AUG-17 00:00:00",0,0,1,0,"600.00M","","Emergency Manager",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,6480,1
201712,25,0,201712,31,2359,"WISCONSIN",55,2017,"December","Cold/Wind Chill","Z",63,"DANE","MKX","25-DEC-17 00:00:00","CST-6","31-DEC-17 23:59:00",0,0,3,0,"","0.00K","Broadcast Media",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,10079,3
201712,25,0,201712,31,2359,"WISCONSIN",55,2017,"December","Cold/Wind Chill","Z",66,"MILWAUKEE","MKX","25-DEC-17 00:00:00","CST-6","31-DEC-17 23:59:00",0,0,2,0,"","0.00K","Broadcast Media",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,10079,2
201712,25,0,201712,31,2359,"WISCONSIN",55,2017,"December","Cold/Wind Chill","Z",51,"FOND DU LAC","MKX","25-DEC-17 00:00:00","CST-6","31-DEC-17 23:59:00",0,0,1,0,"","0.00K","Broadcast Media",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,10079,1
201704,26,2000,201704,26,2100,"NORTH CAROLINA",37,2017,"April","Flood","C",79,"GREENE","MHX","26-APR-17 20:00:00","EST-5","26-APR-17 21:00:00",0,0,1,0,"0.00K","0.00K","Broadcast Media",NA,"","Heavy Rain","",NA,NA,2,"LINDOLL",1,"LINDOLL",35.576,-77.815,35.5672,-77.8126,60,1
201708,26,2200,201708,30,0,"TEXAS",48,2017,"August","Flash Flood","C",167,"GALVESTON","HGX","26-AUG-17 22:00:00","CST-6","30-AUG-17 00:00:00",0,0,3,3,"10.00B","10.00K","Emergency Manager",NA,"","Heavy Rain / Tropical System","",NA,NA,1,"SAN LEON",2,"TEXAS CITY",29.4972,-94.9164,29.38,-94.8669,4440,6
201708,26,0,201708,30,0,"TEXAS",48,2017,"August","Tropical Storm","Z",213,"HARRIS","HGX","26-AUG-17 00:00:00","CST-6","30-AUG-17 00:00:00",0,0,36,2,"10.00B","","Emergency Manager",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,5760,38
201708,26,2145,201708,29,2200,"TEXAS",48,2017,"August","Flash Flood","C",201,"HARRIS","HGX","26-AUG-17 21:45:00","CST-6","29-AUG-17 22:00:00",0,0,36,2,"10.00B","100.00K","Emergency Manager",NA,"","Heavy Rain / Tropical System","",NA,NA,1,"JOYCE",1,"MINNETEX",29.5688,-95.0139,29.6026,-95.3778,4335,38
201708,26,1230,201708,30,1600,"TEXAS",48,2017,"August","Flash Flood","C",361,"ORANGE","LCH","26-AUG-17 12:30:00","CST-6","30-AUG-17 16:00:00",0,0,10,0,"1.50B","0.00K","Emergency Manager",NA,"","Heavy Rain / Tropical System","",NA,NA,18,"BRIDGE CITY",39,"ROSE CITY",29.7758,-93.9372,29.6046,-94.363,5970,10
201708,26,0,201708,30,0,"TEXAS",48,2017,"August","Tropical Storm","Z",227,"FORT BEND","HGX","26-AUG-17 00:00:00","CST-6","30-AUG-17 00:00:00",0,0,3,0,"8.00B","","Emergency Manager",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,5760,3
201708,26,1840,201708,29,2000,"TEXAS",48,2017,"August","Flash Flood","C",157,"FORT BEND","HGX","26-AUG-17 18:40:00","CST-6","29-AUG-17 20:00:00",0,0,3,0,"8.00B","50.00K","Law Enforcement",NA,"","Heavy Rain / Tropical System","",NA,NA,0,"KENDLETON",1,"KATY",29.4493,-96.0027,29.8075,-95.809,4400,3
201708,26,2200,201708,29,1200,"TEXAS",48,2017,"August","Flash Flood","C",407,"SAN JACINTO","HGX","26-AUG-17 22:00:00","CST-6","29-AUG-17 12:00:00",0,0,3,0,"350.00M","10.00K","Emergency Manager",NA,"","Heavy Rain / Tropical System","",NA,NA,14,"LIBERTY HILL",0,"MAYNARD",30.3244,-95.2048,30.5222,-95.3545,3720,3
201708,26,900,201708,28,1500,"FLORIDA",12,2017,"August","Flood","C",115,"SARASOTA","TBW","26-AUG-17 09:00:00","EST-5","28-AUG-17 15:00:00",0,0,1,0,"50.00K","0.00K","Emergency Manager",NA,"","Heavy Rain","",NA,NA,2,"LONGBOAT KEY",2,"MANASOTA KEY",27.3889,-82.6429,26.9466,-82.3769,3240,1
201708,26,900,201708,28,1500,"FLORIDA",12,2017,"August","Flood","C",81,"MANATEE","TBW","26-AUG-17 09:00:00","EST-5","28-AUG-17 15:00:00",0,0,1,0,"1.34M","0.00K","Emergency Manager",NA,"","Heavy Rain","",NA,NA,4,"LONGBEACH",1,"ANNA MARIA COMPS SITE",27.3889,-82.6447,27.5376,-82.7477,3240,1
201708,26,2100,201708,30,0,"TEXAS",48,2017,"August","Flash Flood","C",471,"WALKER","HGX","26-AUG-17 21:00:00","CST-6","30-AUG-17 00:00:00",0,0,1,0,"600.00M","10.00K","Emergency Manager",NA,"","Heavy Rain / Tropical System","",NA,NA,2,"HAWTHORNE",5,"RIVERSIDE",30.5168,-95.3895,30.8414,-95.3449,4500,1
201712,26,400,201712,26,1200,"KANSAS",20,2017,"December","Winter Weather","Z",35,"DICKINSON","TOP","26-DEC-17 04:00:00","CST-6","26-DEC-17 12:00:00",0,0,4,0,"0.00K","0.00K","Broadcast Media",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,480,4
201712,26,1630,201712,28,1830,"TEXAS",48,2017,"December","Winter Weather","Z",127,"TAYLOR","SJT","26-DEC-17 16:30:00","CST-6","28-DEC-17 18:30:00",0,0,1,0,"0.00K","0.00K","Newspaper",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,3000,1
201712,26,1630,201712,28,1830,"TEXAS",48,2017,"December","Winter Weather","Z",66,"RUNNELS","SJT","26-DEC-17 16:30:00","CST-6","28-DEC-17 18:30:00",0,0,1,0,"7.00K","0.00K","Broadcast Media",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,3000,1
201712,26,2105,201712,27,1200,"TEXAS",48,2017,"December","Winter Weather","Z",72,"TOM GREEN","SJT","26-DEC-17 21:05:00","CST-6","27-DEC-17 12:00:00",0,0,1,0,"30.00K","0.00K","Newspaper",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,895,1
201701,27,810,201701,27,910,"CALIFORNIA",6,2017,"January","High Wind","Z",48,"SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE","SGX","27-JAN-17 08:10:00","PST-8","27-JAN-17 09:10:00",1,0,0,0,"40.00K","","Mesonet",62,"EG","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,60,1
201703,27,1835,201703,27,1836,"ALABAMA",1,2017,"March","Thunderstorm Wind","C",73,"JEFFERSON","BMX","27-MAR-17 18:35:00","CST-6","27-MAR-17 18:36:00",1,0,0,0,"0.00K","0.00K","Public",50,"EG","","",NA,NA,0,"WOODLAWN JCT",0,"WOODLAWN JCT",33.53,-86.77,33.53,-86.77,1,1
201704,27,1659,201704,27,1703,"ALABAMA",1,2017,"April","Tornado","C",5,"BARBOUR","BMX","27-APR-17 16:59:00","CST-6","27-APR-17 17:03:00",3,0,0,0,"0.00K","0.00K","NWS Storm Survey",NA,"","","EF0",1.28,175,1,"ALSTON",1,"ALSTON",31.8694,-85.4566,31.8806,-85.4392,4,3
201705,27,1200,201705,27,2000,"WASHINGTON",53,2017,"May","Heat","Z",39,"GREATER VANCOUVER AREA","PQR","27-MAY-17 12:00:00","PST-8","27-MAY-17 20:00:00",0,0,0,1,"0.00K","0.00K","Broadcast Media",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,480,1
201705,27,2145,201705,27,2245,"MISSOURI",29,2017,"May","Flash Flood","C",213,"TANEY","SGF","27-MAY-17 21:45:00","CST-6","27-MAY-17 22:45:00",0,0,3,0,"500.00K","0.00K","Fire Department/Rescue",NA,"","Heavy Rain","",NA,NA,2,"BRANSON MEM ARPT",2,"BRANSON MEM ARPT",36.6163,-93.282,36.6178,-93.2844,60,3
201708,27,2000,201708,30,0,"TEXAS",48,2017,"August","Flash Flood","C",339,"MONTGOMERY","HGX","27-AUG-17 20:00:00","CST-6","30-AUG-17 00:00:00",0,0,3,1,"7.00B","10.00K","Emergency Manager",NA,"","Heavy Rain / Tropical System","",NA,NA,3,"BOY",8,"MOSTYN",30.0408,-95.2487,30.1168,-95.8557,3120,4
201708,27,712,201708,30,1600,"TEXAS",48,2017,"August","Flash Flood","C",245,"JEFFERSON","LCH","27-AUG-17 07:12:00","CST-6","30-AUG-17 16:00:00",1,0,5,0,"3.00B","0.00K","Emergency Manager",NA,"","Heavy Rain / Tropical System","",NA,NA,2,"GRIFFING",17,"HAMSHIRE",29.7808,-93.9376,29.6118,-94.3602,4848,6
201702,28,1641,201702,28,1659,"ILLINOIS",17,2017,"February","Tornado","C",99,"LA SALLE","LOT","28-FEB-17 16:41:00","CST-6","28-FEB-17 16:59:00",14,0,2,0,"0.00K","0.00K","Trained Spotter",NA,"","","EF3",11.5,800,3,"UTICA AIRPARK ARPT",2,"MARSEILLES",41.3239,-88.9504,41.3597,-88.7352,18,16
201702,28,600,201702,28,800,"ARIZONA",4,2017,"February","Flash Flood","C",25,"YAVAPAI","FGZ","28-FEB-17 06:00:00","MST-7","28-FEB-17 08:00:00",0,0,1,0,"0.00K","0.00K","Newspaper",NA,"","Heavy Rain","",NA,NA,1,"MONTEZUMA CASTLE",1,"MONTEZUMA CASTLE",34.6328,-111.8271,34.6309,-111.8285,120,1
201702,28,1951,201702,28,2012,"MISSOURI",29,2017,"February","Tornado","C",157,"PERRY","PAH","28-FEB-17 19:51:00","CST-6","28-FEB-17 20:12:00",12,0,1,0,"8.00M","0.00K","NWS Storm Survey",NA,"","","EF4",17.39,1100,3,"SILVER LAKE",4,"BELGIQUE",37.7238,-90.0055,37.8222,-89.7124,21,13
201702,28,2155,201702,28,2208,"ILLINOIS",17,2017,"February","Tornado","C",193,"WHITE","PAH","28-FEB-17 21:55:00","CST-6","28-FEB-17 22:08:00",1,0,1,0,"2.00M","0.00K","NWS Storm Survey",NA,"","","EF3",9.56,420,3,"CARMI MUNI ARPT",4,"CALVIN",38.137,-88.1148,38.1797,-87.9474,13,2
201702,28,1903,201702,28,1905,"ARKANSAS",5,2017,"February","Tornado","C",145,"WHITE","LZK","28-FEB-17 19:03:00","CST-6","28-FEB-17 19:05:00",4,0,0,0,"50.00K","0.00K","NWS Storm Survey",NA,"","","EF1",1.37,120,1,"MORNING STAR",1,"HIGGINSON",35.19,-91.73,35.2018,-91.7104,2,4
201702,28,1907,201702,28,1909,"ARKANSAS",5,2017,"February","Tornado","C",145,"WHITE","LZK","28-FEB-17 19:07:00","CST-6","28-FEB-17 19:09:00",1,0,0,0,"70.00K","0.00K","NWS Storm Survey",NA,"","","EF2",1.1,250,1,"KENSETT",0,"KENSETT",35.22,-91.68,35.2299,-91.671,2,1
201702,28,2133,201702,28,2134,"ILLINOIS",17,2017,"February","Tornado","C",9,"BROWN","LSX","28-FEB-17 21:33:00","CST-6","28-FEB-17 21:34:00",1,0,0,0,"0.00K","0.00K","NWS Storm Survey",NA,"","","EF1",0.66,50,1,"VERSAILLES",0,"VERSAILLES",39.8845,-90.6636,39.887,-90.6516,1,1
201702,28,2216,201702,28,2247,"INDIANA",18,2017,"February","Tornado","C",51,"GIBSON","PAH","28-FEB-17 22:16:00","CST-6","28-FEB-17 22:47:00",1,0,0,0,"3.20M","0.00K","NWS Storm Survey",NA,"","","EF3",26.37,440,6,"CRAWLEYVILLE",1,"OAKLAND CITY",38.2041,-87.7997,38.3175,-87.3355,31,1
201706,28,1738,201706,28,1758,"IOWA",19,2017,"June","Tornado","C",113,"LINN","DVN","28-JUN-17 17:38:00","CST-6","28-JUN-17 17:58:00",1,0,0,0,"0.00K","0.00K","NWS Storm Survey",NA,"","","EF2",10.19,200,1,"CENTRAL CITY",4,"PRAIRIEBURG",42.1919,-91.5271,42.2735,-91.3635,20,1
201707,28,0,201707,31,2359,"NEVADA",32,2017,"July","Heat","Z",20,"LAS VEGAS VALLEY","VEF","28-JUL-17 00:00:00","PST-8","31-JUL-17 23:59:00",0,0,4,1,"0.00K","0.00K","County Official",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,5759,5
201708,28,1053,201708,30,1600,"TEXAS",48,2017,"August","Flash Flood","C",457,"TYLER","LCH","28-AUG-17 10:53:00","CST-6","30-AUG-17 16:00:00",0,0,1,0,"60.00M","0.00K","Emergency Manager",NA,"","Heavy Rain / Tropical System","",NA,NA,0,"CHESTER",44,"DAM RES",30.92,-94.6,31.2036,-93.587,3187,1
201711,28,1351,201711,28,2000,"ARKANSAS",5,2017,"November","Wildfire","Z",18,"GREENE","MEG","28-NOV-17 13:51:00","CST-6","28-NOV-17 20:00:00",3,0,0,0,"50.00K","0.00K","Emergency Manager",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,369,3
201712,28,750,201712,28,1145,"MINNESOTA",27,2017,"December","Winter Weather","Z",88,"WINONA","ARX","28-DEC-17 07:50:00","CST-6","28-DEC-17 11:45:00",0,0,0,1,"0.50K","0.00K","Law Enforcement",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,235,1
201703,29,1403,201703,29,1406,"TEXAS",48,2017,"March","Tornado","C",201,"HARRIS","HGX","29-MAR-17 14:03:00","CST-6","29-MAR-17 14:06:00",2,0,0,0,"300.00K","0.00K","NWS Storm Survey",NA,"","","EF1",2.67,250,1,"LA PORTE",0,"BAY OAKS",29.6814,-95.0285,29.6775,-94.9843,3,2
201704,29,1400,201704,29,2315,"ARKANSAS",5,2017,"April","Flash Flood","C",87,"MADISON","TSA","29-APR-17 14:00:00","CST-6","29-APR-17 23:15:00",0,0,2,0,"0.00K","0.00K","Public",NA,"","Heavy Rain","",NA,NA,2,"FORUM",3,"FORUM",36.148,-93.7322,36.2183,-93.7333,555,2
